"PERIODO","COD_CENCOSUD","COD_PROVEEDOR","DESCRIPCION_PRODUCTO","MARCA","ESTACION","TEMPORADA","ESTADO_PRODUCTO","DIVISION","DEPARTAMENTO","SUBDEPARTAMENTO","CLASE","ESTILO","CATPROVN1","CATPROVN2","CATPROVN3","CATPROVN4","CATPROVN5","COD_LOCAL","DESCRIPCION_LOCAL","FORMATO","TIPO_LOCAL","ESTADO_LOCAL","TIPO","VTA_PERIODO(u)","VTA_PERIODO_COSTO($)","VTA_PERIODO_PUBLICO($)"
2026-03-17,397257003,491UCH-C2,PANTUFLA UCH 491C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA UCH 491C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-17,225752006,M503P3-C4,P3 CULOTTE M503P3C4/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 CULOTTE M503P3C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,893961003,208P4-C1,P4 BOXER NEG 2/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER NEG 208C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,398545006,M206AP5-C3,P5 PANT ALG M206C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 PANT ALG M206C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,254712003,M208P5C3,P5 BOXERTOP M208C/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BOXERTOP M208C3,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,536751002,600BP5-C1,P5 CALCETIN BAM 6/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN BAM 600-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,4471,12990
2026-03-17,439710005,208PKP4-C10,P4 BOXER ALG 208P/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PK-C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,792562004,205P4-C10,P4 BOXER CORT 205/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER CORT 205C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-17,860350002,N206P5C3,P5 PANTALETA N206/SURTI/T 4,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P5 PANTALETA N206C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6971,14990
2026-03-17,792555003,209MP3-C11,P3 BOXER MICRF 20/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 209C11 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-17,200019006,512P5-C3,P5 SLIP BAS 512/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP BAS 512-C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-17,277840003,F208CP3C20,P3 BOXER ALG 208C/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C-C20 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,376316005,LEG261AIC1,PIJAMA INV26 261C/SURTI/XL,LEGACY,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 LEG,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,7853,16990
2026-03-17,254720003,M207P5C1,P5 BOXER TOP M207/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BOXER TOP M207C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,9995,15992
2026-03-17,397265005,264AIUCH-C1,PIJAMA UCH 263AIC/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA UCH 263AIC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,11495,22990
2026-03-17,666050005,208PKP4-C13,P4 BOXER ALG COL/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00464,Paris Talcahuano,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,397255003,208P3-C28,P3 BOXER ALG 208C/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00464,Paris Talcahuano,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-17,775090004,491-C3,PANTUFLA GRIS 491/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA GRIS 491C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00464,Paris Talcahuano,JOHNSON,Local,Activo,NO CLASIFICADO,2,12990,25980
2026-03-17,792562005,205P4-C10,P4 BOXER CORT 205/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER CORT 205C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00464,Paris Talcahuano,JOHNSON,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-17,666050004,208PKP4-C13,P4 BOXER ALG COL/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00123,Paris La Dehesa,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,415489005,208P5C12,BOXER 208P5C12 TO/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,BOXER 208P5C12 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00123,Paris La Dehesa,PARIS,Local,Activo,NO CLASIFICADO,1,11995,23990
2026-03-17,494355007,5013P5-C2,P5 BOXER COLOR/SURTI/T 12A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00479,Paris Coronel,JOHNSON,Local,Activo,NO CLASIFICADO,1,6939,14990
2026-03-17,115519004,LEG490-C3,PANTUFLA GRIS490-C3/GRME1/XL,LEGACY,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA GRIS490-C3 LEGACY,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,2,12008,19980
2026-03-17,376312006,FOS261AIC2,PIJAMA INV26 261C/SURTI/XXL,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-17,298215004,208NEGP3,P3 BOXER ALGD NEG/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00479,Paris Coronel,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,11992
2026-03-17,254815004,M160P2C2,PETO DESM TOP M16/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,PACK SOSTEN,PETO DESM TOP M160P2C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00479,Paris Coronel,JOHNSON,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-17,715754002,610ABASP5-C2,P5 CALCETIN ALG 6/SURTI/10/13,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 CALCETIN ALG 610ABAS-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,288388004,208P5-C4,P5 BOXER ALG 208C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P5 BOXER ALG 208COL-C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,2,23990,47981
2026-03-17,678208004,214MCP3-C1,P3 BOXER MICROF 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 214-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00479,Paris Coronel,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-17,118131003,499C2,PANTUFLA 499C2 TO/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,2,15072,31980
2026-03-17,254783004,M203P5C1,P5 CALZON S/E TOP/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 CALZON S/E TOP M203C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00479,Paris Coronel,JOHNSON,Local,Activo,NO CLASIFICADO,1,8495,13592
2026-03-17,666050005,208PKP4-C13,P4 BOXER ALG COL/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,225748005,M501AP3-C4,P3 HIKINI M501AP-C4/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 HIKINI M501AP-C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,272818005,205P4-C3,P4 BOXER ALG 205C/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 205C-C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-17,327065004,M702SPP3C3,P3 COLALESS/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 COLALESS M702SPC3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,468102004,M206P3-C2,P3 PANTALETA ALG/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 PANTALETA ALG 206-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00121,Paris Ovalle,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,666050002,208PKP4-C13,P4 BOXER ALG COL/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC13 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,9994,19990
2026-03-17,160474003,208MCCP3-C2,P3 BOXER COBRE 20/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COBRE 208MCC-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-17,637475002,610SPP5-C2,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 610-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,5495,10990
2026-03-17,688506004,208PKP4-C15,P4 BOXER ALG COL/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG COL 208PKC15 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,9995,18990
2026-03-17,277851004,F208EP3C20,P3 BOXER ALG 208E/SURTI/L,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208E-C20 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,2,9990,19980
2026-03-17,708303002,600CP5-C2,P5 SOCKS COBRE 60/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 SOCKS COBRE 600C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,376312004,FOS261AIC2,PIJAMA INV26 261C/SURTI/L,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C2 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-17,945880004,209MP3-C9,P3 BOXER MICROF 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 209M-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-17,397253004,208P4-C4,P4 BOXER ALG 208C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,298215003,208NEGP3,P3 BOXER ALGD NEG/NEGRO/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00020,Paris Alto Las Condes,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-17,715720002,610ABASP5-C1,P5 CALCETIN ALG 6/SURTI/10/13,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 CALCETIN ALG 610ABAS-C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,811981002,F208CP3C17,P3 BOXER ALG 208C/NEGRO/S,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C17 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,812019005,F208EP3C16,P3 BOXER ALG 208E/SURTI/XL,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208EC16 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,4995,7992
2026-03-17,362217005,262AIC2,PIJAMA INV26 262C/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 262C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00123,Paris La Dehesa,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-17,637475002,610SPP5-C2,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 610-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,5495,10990
2026-03-17,416211004,M261AI-C1,PIJAMA M261AI-C1/SURTI/L,TOP,INVIER,INV26,Activo,VESTUARIO,LENCERIA,PIJAMAS,PIJAMA ALGODON,PIJAMA M261AI-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-17,795643002,M600P5C10,P5 CALCETIN M600P/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CALCETINES,CALCETIN CORTO,P5 CALCETIN M600P5C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,792583005,208PKP4-C17,P4 BOXER ALG 208P/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PKC17 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-17,946028002,610SPP5-C4,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 610SPC4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,5495,10990
2026-03-17,951049002,M610P5-C6,P5 SX LARGO PRINT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CALCETINES,CALCETIN LARGO,P5 SX LARGO PRINT M610C6 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-17,504061003,491-C1,PANTUFLA NEG 491C/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA NEG 491C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00424,Paris El Llano,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-17,376293005,261AIC1,PIJAMA INV26 261C/SURTI/XL,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00125,Paris Independencia,PARIS,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-17,298518004,J208ANAV25P4C1,P4 BOXER J208ANAV/SURTI/L,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER J208ANAV25C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00125,Paris Independencia,PARIS,Local,Activo,NO CLASIFICADO,1,6004,2598
2026-03-17,637475002,610SPP5-C2,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 610-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00125,Paris Independencia,PARIS,Local,Activo,NO CLASIFICADO,1,5495,2198
2026-03-17,135087002,512P5-C1,P5 SLIP ALG C1 TO/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,SLIP,P5 SLIP ALG C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00124,Paris Coquimbo,PARIS,Local,Activo,NO CLASIFICADO,1,6990,13990
